CaptureSite,ForagingGround,Species,CCL_cm,CCW_cm,Weight_Kg,CalendarWeek
CaptureSite_23,Creek,Species_5,38.1,38.6,6.0,8
CaptureSite_23,Creek,Species_5,71.0,63.6,42.5,8
CaptureSite_23,Creek,Species_5,63.4,57.0,31.0,8
CaptureSite_23,Creek,Species_5,35.2,33.2,4.0,8
CaptureSite_23,Creek,Species_5,51.5,46.5,15.0,8
CaptureSite_23,Creek,Species_5,58.2,52.1,22.0,8
CaptureSite_23,Creek,Species_5,58.2,52.0,22.0,8
CaptureSite_23,Creek,Species_5,53.3,48.3,18.0,8
CaptureSite_23,Creek,Species_5,44.1,42.6,11.0,8
CaptureSite_23,Creek,Species_5,64.5,59.8,28.0,8
CaptureSite_23,Creek,Species_5,48.4,42.6,12.0,8
CaptureSite_23,Creek,Species_5,47.9,42.5,13.0,9
CaptureSite_23,Creek,Species_5,51.9,45.0,15.0,9
CaptureSite_23,Creek,Species_5,41.6,38.4,7.5,9
CaptureSite_23,Ocean,Species_6,40.1,35.2,7.0,9
CaptureSite_23,Creek,Species_5,36.6,35.9,6.5,9
CaptureSite_23,Ocean,Species_6,42.0,38.6,11.0,9
CaptureSite_23,Creek,Species_5,46.3,44.4,8.0,10
CaptureSite_23,Creek,Species_5,42.0,40.0,9.5,10
CaptureSite_23,Creek,Species_5,53.3,49.9,23.0,10
CaptureSite_23,Creek,Species_5,35.6,32.8,5.0,11
CaptureSite_23,Creek,Species_5,45.9,41.0,13.5,11
CaptureSite_23,Creek,Species_5,47.7,43.9,14.5,11
CaptureSite_23,Creek,Species_5,44.9,42.3,11.5,11
CaptureSite_23,Creek,Species_5,61.0,54.5,25.5,12
CaptureSite_23,Creek,Species_5,61.6,54.4,30.0,12
CaptureSite_23,Creek,Species_5,51.2,46.2,16.0,12
CaptureSite_23,Creek,Species_5,72.6,65.5,45.0,12
CaptureSite_23,Creek,Species_5,56.7,54.5,23.5,12
CaptureSite_23,Creek,Species_6,36.2,35.2,5.5,12
CaptureSite_23,Creek,Species_5,46.1,43.0,13.0,12
CaptureSite_23,Creek,Species_5,44.0,40.4,11.0,12
CaptureSite_23,Creek,Species_5,40.2,37.2,10.0,12
CaptureSite_23,Creek,Species_5,38.0,36.0,6.0,12
CaptureSite_23,Creek,Species_5,48.3,46.2,14.0,13
CaptureSite_23,Creek,Species_5,40.8,39.9,8.0,14
CaptureSite_23,Creek,Species_5,82.0,73.0,61.6,14
CaptureSite_23,Creek,Species_5,44.4,41.1,11.0,15
CaptureSite_23,Creek,Species_5,40.3,39.4,8.0,16
CaptureSite_23,Creek,Species_5,49.6,45.8,15.0,19
CaptureSite_23,Creek,Species_5,38.7,36.5,8.0,20
CaptureSite_23,Creek,Species_5,37.8,36.5,9.0,20
CaptureSite_23,Creek,Species_5,45.7,44.6,13.0,20
CaptureSite_23,Creek,Species_5,48.9,44.9,16.0,21
CaptureSite_23,Creek,Species_5,40.5,38.9,8.0,21
CaptureSite_23,Creek,Species_5,38.5,36.7,6.75,21
CaptureSite_23,Creek,Species_5,64.9,61.4,35.0,21
CaptureSite_23,Creek,Species_5,38.5,37.8,8.0,22
CaptureSite_23,Creek,Species_5,61.0,55.5,,22
CaptureSite_23,Creek,Species_5,41.5,39.9,9.5,23
CaptureSite_23,Creek,Species_5,65.1,61.5,36.0,24
CaptureSite_23,Creek,Species_5,65.0,58.7,32.4,24
CaptureSite_23,Creek,Species_5,40.2,39.6,8.25,26
CaptureSite_23,Creek,Species_5,43.9,42.8,10.2,26
CaptureSite_23,Creek,Species_5,44.3,42.3,9.0,26
CaptureSite_23,Creek,Species_5,42.0,40.3,8.45,26
CaptureSite_23,Creek,Species_5,42.6,40.6,9.35,27
CaptureSite_23,Creek,Species_5,41.2,36.6,8.2,27
CaptureSite_23,Ocean,Species_6,33.6,31.6,4.3,27
CaptureSite_23,Creek,Species_5,46.8,44.0,10.45,27
CaptureSite_23,Creek,Species_5,52.2,47.2,15.0,27
CaptureSite_23,Creek,Species_5,39.8,38.2,6.0,28
CaptureSite_23,Creek,Species_5,56.5,52.6,21.7,29
CaptureSite_23,Creek,Species_6,38.4,33.7,5.5,29
CaptureSite_23,Creek,Species_5,52.4,49.3,15.0,29
CaptureSite_23,Creek,Species_6,36.0,33.5,4.5,29
CaptureSite_23,Creek,Species_5,52.7,47.6,15.0,30
CaptureSite_23,Creek,Species_5,37.2,36.4,5.5,31
CaptureSite_23,Creek,Species_5,40.3,39.4,8.75,31
CaptureSite_23,Creek,Species_5,57.3,52.3,23.8,31
CaptureSite_23,Creek,Species_6,55.3,48.2,15.9,31
CaptureSite_23,Creek,Species_5,47.83,46.03,13.65,32
CaptureSite_23,Creek,Species_5,42.7,39.6,8.0,32
CaptureSite_23,Creek,Species_5,41.6,39.0,7.5,32
CaptureSite_23,Creek,Species_5,44.7,43.5,11.25,33
CaptureSite_23,Creek,Species_5,41.0,39.2,9.1,33
CaptureSite_23,Creek,Species_5,63.1,57.5,29.8,34
CaptureSite_23,Creek,Species_7,54.7,54.9,60.95,35
CaptureSite_23,Creek,Species_5,57.0,55.8,21.0,35
CaptureSite_23,Creek,Species_5,47.0,41.8,12.4,35
CaptureSite_23,Creek,Species_5,54.5,51.1,11.0,35
CaptureSite_23,Creek,Species_6,35.5,33.6,5.45,36
CaptureSite_23,Creek,Species_6,35.5,33.6,5.45,36
CaptureSite_23,Creek,Species_5,43.1,40.7,8.3,36
CaptureSite_23,Creek,Species_5,43.2,41.7,9.6,37
CaptureSite_23,Creek,Species_5,68.0,61.5,36.4,38
CaptureSite_23,Creek,Species_5,37.3,34.2,5.75,38
CaptureSite_23,Creek,Species_5,43.3,42.0,10.0,39
CaptureSite_23,Creek,Species_5,44.6,41.1,10.5,39
CaptureSite_23,Creek,Species_5,41.7,40.4,8.43,40
CaptureSite_23,Creek,Species_6,32.0,28.9,3.3,41
CaptureSite_23,Creek,Species_5,40.8,39.5,8.45,41
CaptureSite_23,Creek,Species_5,45.0,42.2,10.85,41
CaptureSite_23,Creek,Species_5,41.8,40.3,7.5,41
CaptureSite_23,Creek,Species_5,55.0,51.0,20.0,41
CaptureSite_23,Creek,Species_5,39.8,37.3,7.6,41
CaptureSite_23,Creek,Species_5,37.6,35.8,5.35,42
CaptureSite_23,Creek,Species_5,52.0,46.8,16.5,42
CaptureSite_23,Creek,Species_5,70.6,66.0,40.5,42
CaptureSite_23,Creek,Species_5,57.1,54.6,22.1,42
CaptureSite_23,Creek,Species_5,44.1,43.0,10.6,42
CaptureSite_23,Creek,Species_5,40.8,36.5,7.3,42
CaptureSite_23,Creek,Species_5,39.0,36.2,7.65,42
CaptureSite_23,Creek,Species_5,49.0,43.7,13.3,42
CaptureSite_23,Creek,Species_5,54.6,50.1,18.7,43
CaptureSite_23,Creek,Species_5,37.9,35.4,6.9,43
CaptureSite_23,Creek,Species_5,62.5,54.3,26.8,43
CaptureSite_23,Creek,Species_5,43.5,41.7,9.3,44
CaptureSite_23,Creek,Species_5,41.5,40.2,8.15,44
CaptureSite_23,Creek,Species_5,41.6,39.2,8.3,44
CaptureSite_23,Creek,Species_5,56.1,54.8,23.4,44
CaptureSite_23,Creek,Species_5,64.0,59.1,31.85,44
CaptureSite_23,Creek,Species_5,36.5,35.3,5.5,45
CaptureSite_23,Creek,Species_5,35.5,35.0,5.6,46
CaptureSite_23,Creek,Species_5,40.3,39.6,7.85,46
CaptureSite_23,Creek,Species_5,42.7,42.4,9.9,46
CaptureSite_23,Creek,Species_5,60.0,53.7,24.0,46
CaptureSite_23,Creek,Species_5,42.2,40.6,8.55,47
CaptureSite_23,Creek,Species_5,40.6,39.0,7.2,47
CaptureSite_23,Creek,Species_5,33.8,34.4,4.7,47
CaptureSite_23,Creek,Species_5,39.6,36.2,7.1,47
CaptureSite_23,Creek,Species_5,34.7,34.1,5.3,47
CaptureSite_23,Creek,Species_5,40.25,39.75,8.3,48
CaptureSite_23,Creek,Species_5,41.15,38.65,8.75,48
CaptureSite_23,Creek,Species_5,36.85,36.35,6.4,48
CaptureSite_23,Creek,Species_5,35.65,34.05,5.9,48
CaptureSite_23,Creek,Species_5,39.65,38.4,8.0,49
CaptureSite_23,Creek,Species_5,40.0,38.5,8.7,49
CaptureSite_23,Creek,Species_5,40.75,41.95,7.8,50
CaptureSite_23,Creek,Species_5,45.5,45.1,13.0,50
CaptureSite_23,Creek,Species_6,45.3,39.6,10.1,51
CaptureSite_23,Creek,Species_6,49.2,41.9,10.8,51
CaptureSite_23,Creek,Species_5,42.2,40.7,8.1,51
CaptureSite_23,Creek,Species_5,39.2,34.3,7.9,51
CaptureSite_23,Creek,Species_5,38.0,36.4,6.65,0
CaptureSite_23,Creek,Species_5,46.3,41.8,12.0,0
CaptureSite_23,Creek,Species_5,36.5,35.1,6.05,1
CaptureSite_23,Creek,Species_5,39.3,37.1,7.75,1
CaptureSite_23,Creek,Species_5,42.5,39.8,8.9,1
CaptureSite_23,Creek,Species_5,43.6,41.3,8.75,1
CaptureSite_23,Creek,Species_5,39.8,36.3,7.85,2
CaptureSite_23,Ocean,Species_5,71.1,63.1,43.5,2
CaptureSite_23,Creek,Species_5,43.5,42.2,9.6,2
CaptureSite_23,Ocean,Species_5,37.1,35.3,5.55,2
CaptureSite_23,Creek,Species_6,33.0,31.0,3.9,3
CaptureSite_23,Creek,Species_5,40.7,37.0,7.8,3
CaptureSite_23,Creek,Species_5,55.4,51.3,18.65,3
CaptureSite_23,Creek,Species_5,39.1,39.6,8.6,4
CaptureSite_23,Creek,Species_5,37.3,36.1,6.4,4
CaptureSite_23,Creek,Species_5,40.2,41.1,8.95,7
CaptureSite_23,Creek,Species_5,39.4,36.7,6.6,7
CaptureSite_23,Creek,Species_5,40.1,34.5,8.05,8
CaptureSite_23,Creek,Species_5,49.4,46.8,14.1,9
CaptureSite_23,Creek,Species_5,41.3,38.6,8.05,9
CaptureSite_23,Creek,Species_5,40.6,41.2,9.25,11
CaptureSite_23,Creek,Species_5,59.9,55.2,25.05,11
CaptureSite_23,Creek,Species_6,36.0,32.8,5.0,11
CaptureSite_23,Creek,Species_5,47.1,42.5,10.65,11
CaptureSite_23,Creek,Species_5,41.4,40.0,8.9,11
CaptureSite_23,Creek,Species_5,43.6,41.1,10.6,11
CaptureSite_23,Creek,Species_5,39.0,36.7,6.45,12
CaptureSite_23,Creek,Species_6,37.3,34.9,6.0,12
CaptureSite_23,Creek,Species_5,43.9,42.2,11.2,12
CaptureSite_23,Creek,Species_5,39.1,36.9,6.8,14
CaptureSite_23,Creek,Species_5,42.0,40.2,9.2,15
CaptureSite_23,Creek,Species_5,68.5,61.0,41.2,16
CaptureSite_23,Creek,Species_5,42.0,40.5,9.35,16
CaptureSite_23,Creek,Species_6,34.1,33.0,5.75,19
CaptureSite_23,Creek,Species_5,57.0,51.1,20.6,20
CaptureSite_23,Creek,Species_5,46.7,45.1,12.1,21
CaptureSite_23,Creek,Species_5,41.6,40.7,9.25,22
CaptureSite_23,Creek,Species_5,58.6,53.5,23.4,22
CaptureSite_23,Creek,Species_5,39.1,37.1,7.3,23
CaptureSite_23,Creek,Species_6,39.2,37.0,6.2,24
CaptureSite_23,Creek,Species_5,47.0,44.4,13.3,24
CaptureSite_23,Creek,Species_5,36.8,33.5,6.5,24
CaptureSite_23,Creek,Species_5,42.3,40.1,9.0,24
CaptureSite_23,Creek,Species_5,40.1,38.0,7.75,25
CaptureSite_23,Creek,Species_5,61.5,58.9,31.5,26
CaptureSite_23,Creek,Species_5,42.6,40.2,9.5,27
CaptureSite_23,Creek,Species_6,33.6,29.9,6.0,27
CaptureSite_23,Creek,Species_5,39.27,37.77,7.75,28
CaptureSite_23,Creek,Species_5,39.3,37.8,7.75,28
CaptureSite_23,Creek,Species_5,37.47,39.47,8.5,29
CaptureSite_23,Creek,Species_5,41.0,40.1,8.5,29
CaptureSite_23,Creek,Species_5,47.2,43.8,12.0,29
CaptureSite_23,Creek,Species_5,46.4,43.9,14.0,30
CaptureSite_23,Creek,Species_5,48.0,44.7,14.0,30
CaptureSite_23,Creek,Species_5,39.2,38.3,7.5,31
CaptureSite_23,Creek,Species_6,30.0,26.9,2.5,31
CaptureSite_23,Creek,Species_5,50.1,44.5,16.5,32
CaptureSite_23,Creek,Species_5,48.5,44.7,13.95,32
CaptureSite_23,Creek,Species_5,36.2,33.3,5.5,33
CaptureSite_23,Creek,Species_5,40.8,38.0,8.5,34
CaptureSite_23,Creek,Species_5,41.6,39.2,9.5,36
CaptureSite_23,Creek,Species_5,41.4,40.7,10.5,39
CaptureSite_23,Creek,Species_5,47.3,45.2,12.5,39
CaptureSite_23,Creek,Species_6,32.1,30.5,4.5,40
CaptureSite_23,Creek,Species_6,34.6,33.0,5.0,40
CaptureSite_23,Creek,Species_5,54.4,49.4,17.0,40
CaptureSite_23,Creek,Species_5,48.0,45.1,13.0,40
CaptureSite_23,Creek,Species_5,35.5,34.2,5.5,40
CaptureSite_23,Creek,Species_5,48.5,45.6,13.0,40
CaptureSite_23,Creek,Species_5,55.0,51.5,20.0,40
CaptureSite_23,Creek,Species_5,67.5,60.6,37.5,40
CaptureSite_23,Creek,Species_5,66.1,62.6,36.5,40
CaptureSite_23,Creek,Species_5,43.2,41.0,10.0,41
CaptureSite_23,Creek,Species_5,32.7,32.2,4.5,41
CaptureSite_23,Creek,Species_5,46.4,44.5,11.5,41
CaptureSite_23,Creek,Species_5,33.1,30.1,5.0,41
CaptureSite_23,Creek,Species_5,51.3,45.1,15.5,41
CaptureSite_23,Creek,Species_5,36.6,33.9,6.5,41
CaptureSite_23,Creek,Species_5,41.3,39.1,9.5,42
CaptureSite_23,Creek,Species_5,36.9,37.7,7.0,43
CaptureSite_23,Creek,Species_5,48.1,45.5,15.5,44
CaptureSite_23,Creek,Species_5,35.4,34.0,6.5,44
CaptureSite_23,Creek,Species_5,43.0,40.8,7.1,44
CaptureSite_23,Creek,Species_5,47.8,45.3,14.5,45
CaptureSite_23,Creek,Species_5,49.2,46.0,10.5,46
CaptureSite_23,Creek,Species_5,45.2,41.0,15.5,47
CaptureSite_23,Creek,Species_5,38.3,35.2,8.5,47
CaptureSite_23,Creek,Species_5,48.1,44.9,15.5,47
CaptureSite_23,Creek,Species_5,64.0,60.2,33.5,47
CaptureSite_23,Creek,Species_5,44.5,38.5,10.5,48
CaptureSite_23,Creek,Species_5,38.5,35.7,7.5,48
CaptureSite_23,Creek,Species_6,31.2,29.5,4.5,48
CaptureSite_23,Creek,Species_5,32.7,33.3,6.0,49
CaptureSite_23,Creek,Species_5,41.0,38.3,8.5,49
CaptureSite_23,Creek,Species_5,65.3,61.7,32.0,49
CaptureSite_23,Creek,Species_5,65.0,61.8,35.5,49
CaptureSite_23,Creek,Species_5,70.5,64.0,28.5,49
CaptureSite_23,Creek,Species_5,85.5,75.0,68.0,0
CaptureSite_23,Creek,Species_5,51.26,49.13,20.5,1
CaptureSite_23,Creek,Species_5,54.3,48.1,19.5,1
CaptureSite_23,Creek,Species_5,64.0,60.06,36.5,1
CaptureSite_23,Creek,Species_5,46.9,42.8,15.5,1
CaptureSite_23,Creek,Species_5,59.0,54.0,22.5,1
CaptureSite_23,Creek,Species_5,41.0,37.0,9.0,1
CaptureSite_23,Creek,Species_5,53.7,47.5,20.5,2
CaptureSite_23,Creek,Species_7,4.0,4.0,0.15,3
CaptureSite_23,Creek,Species_5,37.3,35.6,8.0,5
CaptureSite_23,Creek,Species_5,42.5,40.5,11.5,8
CaptureSite_23,Creek,Species_5,50.5,47.1,16.5,10
CaptureSite_23,Creek,Species_5,47.0,43.0,16.5,10
CaptureSite_23,Creek,Species_5,44.4,41.5,13.0,11
CaptureSite_23,Creek,Species_5,38.0,36.1,7.0,11
CaptureSite_23,Creek,Species_5,43.5,42.3,11.5,12
CaptureSite_23,Creek,Species_5,44.0,39.8,11.5,12
CaptureSite_23,Creek,Species_5,55.5,50.0,23.5,13
CaptureSite_23,Creek,Species_5,43.5,40.3,12.5,13
CaptureSite_23,Creek,Species_5,50.1,45.5,19.0,13
CaptureSite_23,Creek,Species_5,46.3,43.5,14.5,14
CaptureSite_23,Creek,Species_5,54.0,52.4,25.2,14
CaptureSite_23,Creek,Species_6,7.3,6.9,0.1,15
CaptureSite_23,Creek,Species_5,57.5,53.1,20.11,16
CaptureSite_23,Creek,Species_5,40.5,39.6,7.1,16
CaptureSite_23,Creek,Species_5,60.4,57.2,26.15,18
CaptureSite_23,Creek,Species_5,43.5,41.9,9.5,21
CaptureSite_23,Creek,Species_5,46.2,40.9,10.56,23
CaptureSite_23,Creek,Species_5,53.7,47.7,16.9,24
CaptureSite_23,Creek,Species_5,74.0,68.2,52.8,26
CaptureSite_23,Creek,Species_5,38.97,36.33,6.14,28
CaptureSite_23,Creek,Species_5,39.0,38.57,7.78,28
CaptureSite_23,Creek,Species_5,46.07,42.23,10.85,28
CaptureSite_23,Creek,Species_5,40.27,37.93,8.0,28
CaptureSite_23,Creek,Species_5,39.33,36.43,7.5,28
CaptureSite_23,Creek,Species_5,62.9,58.97,28.93,29
CaptureSite_23,Creek,Species_5,42.63,38.4,7.54,29
CaptureSite_23,Creek,Species_5,46.1,41.9,11.65,30
CaptureSite_23,Creek,Species_5,53.6,47.8,21.26,30
CaptureSite_23,Creek,Species_5,49.23,42.17,8.77,31
CaptureSite_23,Creek,Species_5,44.17,43.07,10.64,31
CaptureSite_23,Creek,Species_5,47.1,43.23,12.6,33
CaptureSite_23,Creek,Species_5,52.4,49.0,18.73,33
CaptureSite_23,Creek,Species_5,40.6,41.5,7.54,34
CaptureSite_23,Creek,Species_5,56.4,52.1,20.48,34
CaptureSite_23,Creek,Species_5,45.6,42.6,10.43,35
CaptureSite_23,Creek,Species_5,50.5,43.2,13.74,35
CaptureSite_23,Creek,Species_5,50.7,46.6,14.78,36
CaptureSite_23,Creek,Species_5,39.2,37.2,6.48,37
CaptureSite_23,Creek,Species_5,45.9,45.8,11.52,37
CaptureSite_23,Creek,Species_5,39.8,37.5,6.61,37
CaptureSite_23,Creek,Species_6,36.2,34.0,5.0,37
CaptureSite_23,Creek,Species_5,40.0,39.9,7.19,37
CaptureSite_23,Creek,Species_5,42.5,43.6,9.32,37
CaptureSite_23,Creek,Species_5,61.2,55.7,25.21,38
CaptureSite_23,Creek,Species_6,34.0,32.4,4.47,38
CaptureSite_23,Creek,Species_5,53.7,49.9,18.77,39
CaptureSite_23,Creek,Species_5,57.3,53.5,21.76,39
CaptureSite_23,Creek,Species_5,38.2,36.2,6.46,41
CaptureSite_23,Creek,Species_5,41.3,40.2,7.88,41
CaptureSite_23,Creek,Species_5,38.3,36.7,6.25,41
CaptureSite_23,Creek,Species_5,41.3,40.8,8.11,41
CaptureSite_23,Creek,Species_5,38.7,38.0,7.33,41
CaptureSite_23,Creek,Species_5,40.0,36.5,7.61,42
CaptureSite_23,Creek,Species_5,40.5,38.3,8.0,42
CaptureSite_23,Creek,Species_5,41.1,40.0,9.21,43
CaptureSite_23,Creek,Species_5,39.9,37.4,7.33,43
CaptureSite_23,Creek,Species_5,38.0,37.2,5.84,43
CaptureSite_23,Creek,Species_5,39.3,37.3,6.09,43
CaptureSite_23,Creek,Species_5,80.4,76.7,61.7,45
CaptureSite_23,Creek,Species_5,38.3,37.1,5.2,45
CaptureSite_23,Creek,Species_5,49.5,46.2,14.8,45
CaptureSite_23,Creek,Species_5,64.6,61.2,29.9,45
CaptureSite_23,Creek,Species_5,55.6,53.1,21.0,46
CaptureSite_23,Creek,Species_5,33.5,33.0,3.6,46
CaptureSite_23,Creek,Species_5,39.5,38.2,6.4,46
CaptureSite_23,Creek,Species_6,38.8,36.1,5.8,46
CaptureSite_23,Creek,Species_5,41.0,39.3,7.0,47
CaptureSite_23,Creek,Species_5,47.0,48.0,11.8,47
CaptureSite_23,Creek,Species_6,33.2,31.0,3.0,47
CaptureSite_23,Creek,Species_5,41.0,37.6,15.0,47
CaptureSite_23,Creek,Species_6,27.5,27.0,2.6,48
CaptureSite_23,Creek,Species_5,52.0,47.9,15.4,48
CaptureSite_23,Creek,Species_5,42.4,39.0,8.2,48
CaptureSite_23,Creek,Species_5,47.2,43.3,11.4,48
CaptureSite_23,Creek,Species_5,37.0,36.5,6.0,48
CaptureSite_23,Creek,Species_5,43.3,42.2,9.4,49
CaptureSite_23,Creek,Species_5,47.4,45.8,12.2,49
CaptureSite_23,Creek,Species_5,42.4,41.4,6.8,49
CaptureSite_23,Creek,Species_5,43.5,41.4,10.2,49
CaptureSite_23,Creek,Species_5,52.1,47.4,15.0,49
CaptureSite_23,Creek,Species_5,36.2,35.9,11.0,49
CaptureSite_23,Creek,Species_5,54.2,49.0,19.6,49
CaptureSite_23,Creek,Species_5,62.0,55.5,29.2,49
CaptureSite_23,Creek,Species_5,37.0,33.8,5.4,49
CaptureSite_23,Creek,Species_6,39.3,36.8,5.6,50
CaptureSite_23,Creek,Species_5,43.8,40.7,9.4,50
CaptureSite_23,Creek,Species_5,39.1,38.9,6.2,50
CaptureSite_23,Creek,Species_5,40.0,37.2,7.73,51
CaptureSite_23,Creek,Species_5,41.4,40.1,8.9,51
CaptureSite_23,Creek,Species_6,28.2,27.8,2.7,0
CaptureSite_23,Creek,Species_5,41.0,40.0,8.3,0
CaptureSite_23,Creek,Species_5,37.5,37.0,4.9,0
CaptureSite_23,Creek,Species_5,39.6,35.9,5.3,0
CaptureSite_23,Creek,Species_5,37.2,36.0,5.4,1
CaptureSite_23,Creek,Species_5,36.1,35.0,5.4,1
CaptureSite_23,Creek,Species_5,45.7,42.0,9.6,1
CaptureSite_23,Creek,Species_5,52.8,48.0,15.2,1
CaptureSite_23,Creek,Species_5,57.9,53.3,20.6,2
CaptureSite_23,Creek,Species_5,44.1,40.5,11.36,2
CaptureSite_23,Creek,Species_5,37.0,35.0,4.6,2
CaptureSite_23,Creek,Species_5,32.1,31.7,4.8,2
CaptureSite_23,Creek,Species_5,53.9,48.8,19.0,4
CaptureSite_23,Creek,Species_5,42.2,39.4,9.0,6
CaptureSite_23,Creek,Species_6,38.5,34.0,5.6,6
CaptureSite_23,Creek,Species_5,43.2,40.9,9.0,7
CaptureSite_23,Creek,Species_5,48.3,42.8,13.0,7
CaptureSite_23,Creek,Species_5,44.1,40.03,8.8,8
CaptureSite_23,Creek,Species_5,41.5,40.17,8.6,8
CaptureSite_23,Creek,Species_5,45.17,42.4,10.0,8
CaptureSite_23,Creek,Species_5,40.9,39.47,8.0,8
CaptureSite_23,Creek,Species_5,43.37,40.43,9.4,9
CaptureSite_23,Creek,Species_5,38.9,38.0,6.63,11
CaptureSite_23,Creek,Species_6,32.1,31.0,3.64,12
CaptureSite_23,Creek,Species_5,37.3,34.2,6.08,12
CaptureSite_23,Creek,Species_5,39.1,37.1,6.71,12
CaptureSite_23,Creek,Species_5,34.5,34.3,5.25,12
CaptureSite_23,Creek,Species_5,38.8,38.9,7.19,12
CaptureSite_23,Creek,Species_5,36.4,36.8,6.1,13
CaptureSite_23,Creek,Species_5,43.5,41.8,8.27,14
CaptureSite_23,Creek,Species_5,48.0,46.3,12.81,15
CaptureSite_23,Creek,Species_5,36.4,34.4,5.74,16
CaptureSite_23,Creek,Species_5,67.1,63.4,37.0,17
CaptureSite_23,Creek,Species_5,41.3,40.2,8.95,17
CaptureSite_23,Creek,Species_6,32.2,32.1,4.21,17
CaptureSite_23,Creek,Species_5,37.5,35.4,7.0,17
CaptureSite_23,Creek,Species_6,39.9,35.5,6.94,18
CaptureSite_23,Creek,Species_5,40.3,36.2,7.76,18
CaptureSite_23,Creek,Species_5,37.5,34.2,5.98,18
CaptureSite_23,Creek,Species_5,39.6,38.2,7.03,20
CaptureSite_23,Creek,Species_5,43.4,39.9,10.37,22
CaptureSite_23,Creek,Species_5,53.3,47.6,17.5,22
CaptureSite_23,Creek,Species_5,37.1,34.7,6.04,22
CaptureSite_23,Creek,Species_5,43.2,40.0,9.64,24
CaptureSite_23,Creek,Species_5,37.2,35.2,6.18,25
CaptureSite_23,Creek,Species_5,44.0,41.3,10.73,25
CaptureSite_23,Creek,Species_5,42.0,40.1,10.05,25
CaptureSite_23,Creek,Species_5,40.2,37.0,8.26,25
CaptureSite_23,Creek,Species_5,43.7,41.0,11.0,25
CaptureSite_23,Creek,Species_6,45.0,43.1,12.88,25
CaptureSite_23,Creek,Species_6,30.8,29.1,4.29,25
CaptureSite_23,Creek,Species_6,44.1,40.0,10.95,25
CaptureSite_23,Creek,Species_5,43.4,39.4,10.37,25
CaptureSite_23,Creek,Species_5,39.4,36.3,7.92,25
CaptureSite_23,Creek,Species_5,58.4,56.5,26.1,26
CaptureSite_23,Creek,Species_5,42.4,42.1,8.69,26
CaptureSite_23,Creek,Species_5,44.0,39.6,10.31,26
CaptureSite_23,Creek,Species_5,45.6,41.2,11.27,26
CaptureSite_23,Creek,Species_5,43.2,42.0,9.52,26
CaptureSite_23,Creek,Species_5,5.5,4.5,0.2,26
CaptureSite_23,Creek,Species_6,34.3,34.0,5.27,26
CaptureSite_23,Creek,Species_5,48.6,46.2,14.79,27
CaptureSite_23,Creek,Species_5,39.5,38.0,7.88,27
CaptureSite_23,Creek,Species_5,40.2,40.2,8.6,28
CaptureSite_23,Creek,Species_5,39.8,38.8,7.89,28
CaptureSite_23,Creek,Species_5,3.5,4.3,0.1,28
CaptureSite_23,Creek,Species_5,4.3,3.5,0.1,28
CaptureSite_23,Creek,Species_5,4.5,4.3,0.1,28
CaptureSite_23,Creek,Species_5,41.2,39.5,9.52,28
CaptureSite_23,Creek,Species_5,38.6,37.1,7.7,29
CaptureSite_23,Creek,Species_5,37.8,38.0,7.63,29
CaptureSite_23,Creek,Species_5,45.1,42.0,12.38,29
CaptureSite_23,Creek,Species_5,42.2,39.0,9.5,29
CaptureSite_23,Creek,Species_5,37.9,36.5,7.02,30
CaptureSite_23,Creek,Species_5,43.5,40.9,11.02,30
CaptureSite_23,Creek,Species_5,38.4,37.5,6.55,30
CaptureSite_23,Creek,Species_6,34.2,34.0,6.0,31
CaptureSite_23,Creek,Species_5,39.4,38.0,7.72,32
CaptureSite_23,Creek,Species_5,43.0,42.0,10.2,33
CaptureSite_23,Creek,Species_6,34.9,34.3,6.38,33
CaptureSite_23,Creek,Species_6,30.1,30.5,4.84,34
CaptureSite_23,Creek,Species_5,40.5,38.6,8.95,34
CaptureSite_23,Creek,Species_5,14.6,39.6,9.62,34
CaptureSite_23,Creek,Species_5,41.3,39.5,10.49,34
CaptureSite_23,Creek,Species_5,64.2,55.8,29.02,34
CaptureSite_23,Creek,Species_5,54.3,47.6,18.21,35
CaptureSite_23,Creek,Species_5,38.1,37.4,6.91,35
CaptureSite_23,Creek,Species_5,43.1,39.8,9.05,36
CaptureSite_23,Creek,Species_5,68.5,63.0,42.2,37
CaptureSite_23,Creek,Species_5,61.5,55.0,29.2,37
CaptureSite_23,Creek,Species_5,44.0,41.7,12.03,38
CaptureSite_23,Creek,Species_5,39.1,39.0,8.03,39
CaptureSite_23,Creek,Species_5,50.0,46.2,15.7,39
CaptureSite_23,Creek,Species_5,38.6,37.7,7.8,39
CaptureSite_23,Creek,Species_6,37.4,34.9,6.82,39
CaptureSite_23,Creek,Species_6,48.4,44.2,14.5,39
CaptureSite_23,Creek,Species_5,41.7,41.6,8.63,40
CaptureSite_23,Creek,Species_5,40.0,38.5,7.39,40
CaptureSite_23,Creek,Species_5,38.0,37.1,7.3,41
CaptureSite_23,Creek,Species_5,39.1,37.5,7.5,41
CaptureSite_23,Creek,Species_5,43.5,41.4,14.7,41
CaptureSite_23,Creek,Species_6,32.5,31.0,4.1,41
CaptureSite_23,Ocean,Species_5,40.3,39.8,7.4,42
CaptureSite_23,Creek,Species_5,38.2,36.3,7.22,42
