CCL_cm,CCW_cm,Weight_Kg,CalendarWeek,ForagingGround_Ocean,Species_Species_1,Species_Species_2,Species_Species_3,Species_Species_4,Species_Species_5,Species_Species_6,Species_Species_7
47.2,42.9,12.342,40,False,False,False,False,False,True,False,False
45.2,43.8,11.18,17,True,False,False,False,False,True,False,False
44.5,43.5,11.6,1,False,False,False,False,False,True,False,False
30.4,27.9,3.15,12,True,False,False,False,False,False,True,False
45.6,43.7,11.274000000000001,1,True,False,False,False,False,True,False,False
40.5,37.0,8.018,51,False,False,False,False,False,True,False,False
44.0,42.9,10.9,46,False,False,False,False,False,True,False,False
31.1,28.9,3.23,37,True,False,False,False,False,False,True,False
43.4,39.8,8.89,20,False,False,False,False,False,True,False,False
39.6,37.5,7.53,48,False,False,False,False,False,True,False,False
50.1,48.0,14.5,17,True,False,False,False,False,True,False,False
39.1,35.9,7.01,24,False,False,False,False,False,True,False,False
34.3,32.5,4.5,44,True,False,False,False,False,True,False,False
37.6,36.0,5.83,47,False,False,False,False,False,True,False,False
39.8,37.9,7.784000000000001,3,False,False,False,False,False,True,False,False
39.2,38.0,7.275999999999999,29,False,False,False,False,False,True,False,False
57.5,54.5,22.74,48,False,False,False,False,False,True,False,False
36.3,35.57,5.4,7,False,False,False,False,False,False,True,False
32.0,30.3,3.52,26,True,False,False,False,False,False,True,False
37.7,35.1,7.5,3,True,False,False,False,False,False,True,False
39.4,36.3,8.5,1,True,False,False,False,False,False,True,False
34.3,31.2,4.5,40,False,False,False,False,False,False,True,False
62.6,57.8,34.0,47,True,False,False,False,False,True,False,False
35.7,33.3,4.5,45,True,False,False,False,False,False,True,False
36.0,35.0,5.65,6,True,False,False,False,False,False,True,False
50.0,44.9,14.788,13,True,False,False,False,False,False,True,False
26.1,23.9,1.98,15,True,False,False,False,False,False,True,False
44.2,43.9,11.35,51,False,False,False,False,False,True,False,False
42.3,39.0,8.5,2,False,False,False,False,False,True,False,False
35.8,34.63,5.02,9,True,False,False,False,False,False,True,False
37.2,34.1,5.4,0,False,False,False,False,False,False,True,False
51.0,45.9,16.134,34,False,False,False,False,False,True,False,False
50.6,45.5,15.75,15,True,False,False,False,False,False,True,False
36.7,35.9,6.5,39,True,False,False,False,False,True,False,False
43.5,42.5,11.5,3,False,False,False,False,False,True,False,False
36.8,35.9,5.5,26,True,False,False,False,False,False,True,False
47.7,42.7,12.418000000000001,15,False,False,False,False,False,True,False,False
50.5,46.2,15.5,41,False,False,False,False,False,True,False,False
47.0,43.2,11.11,39,True,False,False,False,False,True,False,False
43.0,40.2,9.494,8,False,False,False,False,False,True,False,False
38.6,36.1,6.75,22,False,False,False,False,False,False,True,False
44.3,42.5,10.346,40,False,False,False,False,False,True,False,False
58.0,51.0,22.0,20,False,False,False,False,False,True,False,False
55.6,52.0,20.0,2,False,False,False,False,False,True,False,False
46.2,41.2,9.6,46,True,False,False,False,False,False,True,False
41.6,41.6,9.065999999999999,26,False,False,False,False,False,True,False,False
47.5,46.1,13.5,21,True,False,False,False,False,True,False,False
50.2,47.5,15.319999999999999,38,False,False,False,False,False,True,False,False
35.7,32.5,5.298,44,True,False,False,False,False,False,True,False
42.3,38.5,8.76,51,False,False,False,False,False,False,True,False
30.2,28.7,3.7,23,True,False,False,False,False,False,True,False
40.7,41.4,7.5,22,False,False,False,False,False,True,False,False
43.2,44.0,10.106,3,False,False,False,False,False,True,False,False
23.4,24.9,2.38,16,True,False,False,False,False,False,False,True
60.8,54.6,24.5,24,False,False,False,False,False,True,False,False
39.5,39.2,8.52,48,True,False,False,False,False,True,False,False
42.0,40.2,11.5,13,True,False,False,False,False,True,False,False
47.4,43.5,13.032,33,True,False,False,False,False,True,False,False
44.4,44.1,11.0,48,True,False,False,False,False,True,False,False
39.03,48.47,6.65,34,True,False,False,False,False,False,True,False
35.2,34.4,5.1,6,False,False,False,False,False,True,False,False
29.5,25.5,2.9,40,True,False,False,False,False,False,True,False
36.0,35.5,7.06,36,True,False,False,False,False,True,False,False
35.1,32.3,4.7,37,True,False,False,False,False,True,False,False
33.4,29.4,4.31,48,True,False,False,False,False,False,True,False
29.0,26.2,2.88,46,True,False,False,False,False,False,True,False
70.1,62.0,38.196,29,False,False,False,False,False,True,False,False
44.1,44.0,10.074,20,True,False,False,False,False,True,False,False
54.6,49.6,18.77,40,False,False,False,False,False,True,False,False
52.5,49.5,17.5,3,True,False,False,False,False,True,False,False
38.0,37.1,6.9,37,False,False,False,False,False,True,False,False
32.8,29.7,3.73,11,True,False,False,False,False,False,True,False
58.7,54.3,23.259999999999998,48,False,False,False,False,False,True,False,False
44.0,40.4,8.85,28,False,False,False,False,False,False,True,False
31.5,25.9,3.248,34,True,False,False,False,False,False,True,False
45.3,43.2,13.5,10,True,False,False,False,False,True,False,False
74.4,67.5,49.412,49,True,False,False,False,False,True,False,False
42.7,39.8,9.274000000000001,21,False,False,False,False,False,True,False,False
37.0,34.5,5.97,14,True,False,False,False,False,False,True,False
40.7,40.7,8.738,34,False,False,False,False,False,True,False,False
47.6,44.4,12.568000000000001,9,False,False,False,False,False,True,False,False
41.5,40.2,8.692,3,False,False,False,False,False,True,False,False
35.5,32.9,4.48,34,True,False,False,False,False,False,True,False
32.67,31.27,4.2,8,True,False,False,False,False,False,True,False
34.6,31.5,4.65,0,True,False,False,False,False,False,True,False
5.0,5.0,0.07333333333333335,15,True,False,False,False,False,False,True,False
29.6,28.6,3.22,29,False,False,False,False,False,False,True,False
49.93,46.26,14.01,35,False,False,False,False,False,True,False,False
40.4,38.8,7.2,47,True,False,False,False,False,True,False,False
40.0,37.0,7.72,34,False,False,False,False,False,True,False,False
39.0,36.1,6.0,47,False,False,False,False,False,False,True,False
41.1,40.8,8.528,8,False,False,False,False,False,True,False,False
31.4,28.0,3.76,39,True,False,False,False,False,False,True,False
39.8,39.2,7.9,14,False,False,False,False,False,True,False,False
32.7,29.1,3.91,32,True,False,False,False,False,False,True,False
39.0,34.7,7.49,45,False,False,False,False,False,False,True,False
43.1,42.1,10.0,34,False,False,False,False,False,True,False,False
40.1,39.9,8.803999999999998,26,True,False,False,False,False,False,True,False
39.2,37.7,7.88,39,False,False,False,False,False,True,False,False
41.0,37.1,7.97,38,False,False,False,False,False,True,False,False
52.6,49.4,18.408,12,False,False,False,False,False,True,False,False
79.9,76.8,62.85,35,True,False,False,False,True,False,False,False
44.1,41.0,10.44,18,False,False,False,False,False,True,False,False
30.2,28.8,3.0799999999999996,24,True,False,False,False,False,False,True,False
43.0,42.2,8.832,16,False,False,False,False,False,True,False,False
34.8,32.5,4.5,42,True,False,False,False,False,False,True,False
42.5,40.8,9.190000000000001,17,False,False,False,False,False,True,False,False
61.7,54.8,27.0,31,False,False,False,False,False,True,False,False
68.1,62.3,37.9,48,True,False,False,False,False,True,False,False
45.1,43.6,10.422,38,False,False,False,False,False,True,False,False
43.7,41.3,10.4,14,False,False,False,False,False,True,False,False
50.5,45.3,14.0,40,False,False,False,False,False,True,False,False
45.7,44.5,12.306000000000001,13,False,False,False,False,False,True,False,False
37.9,34.4,6.5,43,True,False,False,False,False,False,True,False
43.1,42.0,9.782,41,False,False,False,False,False,True,False,False
39.6,37.9,7.5,6,True,False,False,False,False,True,False,False
38.8,37.2,5.5,23,False,False,False,False,False,True,False,False
37.07,35.0,7.6,21,True,False,False,False,False,True,False,False
87.0,83.6,78.0,35,True,False,False,False,True,False,False,False
39.9,39.0,7.5,21,False,False,False,False,False,True,False,False
50.63,44.63,14.58,27,False,False,False,False,False,False,True,False
33.5,30.2,4.8,50,False,False,False,False,False,False,True,False
47.0,44.9,13.116,45,False,False,False,False,False,True,False,False
51.7,46.0,15.132,13,False,False,False,False,False,True,False,False
34.1,31.8,4.5,38,True,False,False,False,False,True,False,False
41.2,37.0,7.2,3,True,False,False,False,False,False,True,False
42.4,42.0,9.088,45,False,False,False,False,False,True,False,False
43.9,42.3,10.2,36,True,False,False,False,False,True,False,False
45.7,41.0,11.0,41,False,False,False,False,False,True,False,False
37.9,35.9,6.55,1,False,False,False,False,False,True,False,False
42.8,40.8,9.93,35,False,False,False,False,False,True,False,False
42.5,40.3,8.952000000000002,34,False,False,False,False,False,True,False,False
39.0,35.6,6.1,42,True,False,False,False,False,False,True,False
41.4,39.3,8.5,20,True,False,False,False,False,True,False,False
49.8,46.1,13.9,4,False,False,False,False,False,True,False,False
41.6,39.2,9.5,36,False,False,False,False,False,True,False,False
36.2,36.0,6.5,9,False,False,False,False,False,True,False,False
31.3,28.6,4.5,12,True,False,False,False,False,False,True,False
57.7,51.7,22.880000000000003,26,True,False,False,False,False,True,False,False
45.8,45.0,10.56,17,True,False,False,False,False,True,False,False
30.6,28.3,3.5,25,False,False,False,False,False,False,True,False
27.2,24.6,2.32,5,True,False,False,False,False,False,True,False
38.2,35.5,6.394,46,False,False,False,False,False,True,False,False
39.6,36.6,7.29,5,False,False,False,False,False,True,False,False
72.5,71.0,49.0,18,True,False,False,False,False,False,False,True
40.8,40.3,8.278,41,False,False,False,False,False,True,False,False
32.7,30.4,4.05,14,False,False,False,False,False,False,True,False
36.6,35.3,5.88,38,True,False,False,False,False,True,False,False
41.2,40.7,8.31,12,False,False,False,False,False,True,False,False
49.1,45.1,13.874,6,False,False,False,False,False,True,False,False
61.6,54.4,30.0,12,False,False,False,False,False,True,False,False
41.0,38.4,7.38,15,False,False,False,False,False,True,False,False
42.2,38.4,10.35,1,False,False,False,False,False,False,True,False
49.5,48.0,15.0,20,False,False,False,False,False,True,False,False
37.6,37.0,6.37,41,False,False,False,False,False,True,False,False
33.4,31.1,5.0,44,True,False,False,False,False,False,True,False
43.0,39.0,9.0,24,True,False,False,False,False,False,True,False
36.4,34.3,5.75,37,True,False,False,False,False,True,False,False
44.7,42.2,11.5,21,False,False,False,False,False,True,False,False
63.5,54.3,26.01,15,True,False,False,False,False,False,True,False
35.0,35.7,5.659999999999999,44,False,False,False,False,False,False,True,False
44.9,44.3,10.894,24,True,False,False,False,False,True,False,False
43.0,39.6,9.214,10,False,False,False,False,False,True,False,False
45.1,40.6,9.746,20,True,False,False,False,False,True,False,False
40.8,40.8,8.886,7,False,False,False,False,False,True,False,False
41.9,38.2,7.52,12,True,False,False,False,False,False,True,False
43.63,40.57,9.27,27,False,False,False,False,False,False,True,False
50.1,46.3,13.5,0,False,False,False,False,False,True,False,False
53.6,51.1,17.259999999999998,28,False,False,False,False,False,True,False,False
28.7,24.5,2.13,47,False,False,False,False,False,False,True,False
38.0,36.5,6.58,11,True,False,False,False,False,True,False,False
34.2,32.2,4.04,49,True,False,False,False,False,False,True,False
33.1,30.9,2.8,2,False,False,False,False,False,False,True,False
39.3,37.9,7.25,6,False,False,False,False,False,True,False,False
60.0,54.5,25.15,11,False,False,False,False,False,False,True,False
40.5,37.2,7.17,51,False,False,False,False,False,False,True,False
34.0,31.0,5.4,47,False,False,False,False,False,False,True,False
45.1,43.0,11.97,46,False,False,False,False,False,True,False,False
50.4,46.7,16.5,26,False,False,False,False,False,True,False,False
39.2,36.0,6.82,41,True,False,False,False,False,True,False,False
57.5,54.0,23.54,28,False,False,False,False,False,True,False,False
44.5,43.1,10.546000000000001,10,False,False,False,False,False,True,False,False
34.4,30.2,5.3,32,False,False,False,False,False,False,True,False
38.4,35.5,7.0,49,False,False,False,False,False,True,False,False
42.8,40.3,9.128,36,False,False,False,False,False,True,False,False
41.9,38.2,8.28,25,False,False,False,False,False,True,False,False
38.1,33.8,6.0,12,False,False,False,False,False,False,True,False
51.57,46.0,16.18,10,False,False,False,False,False,True,False,False
36.7,33.0,5.72,31,True,False,False,False,False,False,True,False
33.6,31.7,4.4,18,False,False,False,False,False,False,True,False
39.9,37.2,8.25,45,False,False,False,False,False,True,False,False
38.6,37.2,6.58,13,False,False,False,False,False,True,False,False
30.5,28.2,2.8,38,False,False,False,False,False,False,True,False
39.4,39.3,7.57,1,False,False,False,False,False,True,False,False
46.9,44.3,12.61,48,False,False,False,False,False,True,False,False
37.2,35.1,5.68,12,False,False,False,False,False,False,True,False
35.0,31.3,5.04,8,False,False,False,False,False,False,True,False
31.8,29.4,3.5420000000000003,22,False,False,False,False,False,False,True,False
39.6,36.2,7.1,47,False,False,False,False,False,True,False,False
35.5,33.2,4.994000000000001,43,False,False,False,False,False,False,True,False
34.0,31.8,3.97,5,False,False,False,False,False,False,True,False
83.6,73.4,67.00200000000001,31,False,False,False,False,False,True,False,False
45.27,44.9,10.32,8,True,False,False,False,False,True,False,False
47.1,41.2,10.95,14,False,False,False,False,False,False,True,False
35.0,33.3,5.54,6,True,False,False,False,False,False,True,False
39.7,39.6,8.84,33,True,False,False,False,False,True,False,False
45.9,42.8,12.54,44,False,False,False,False,False,True,False,False
37.5,37.1,6.51,43,False,False,False,False,False,True,False,False
39.3,37.5,7.45,21,True,False,False,False,False,True,False,False
29.2,27.4,3.51,42,False,False,False,False,False,False,True,False
42.9,42.1,7.39,43,False,False,False,False,False,True,False,False
48.3,45.7,13.95,17,False,False,False,False,False,True,False,False
35.4,32.7,4.57,46,True,False,False,False,False,False,True,False
43.7,40.3,11.5,5,False,False,False,False,False,True,False,False
32.1,30.3,3.568,22,False,False,False,False,False,True,False,False
49.8,46.5,15.23,7,False,False,False,False,False,False,True,False
51.0,50.5,17.009999999999998,42,False,False,False,False,False,True,False,False
37.8,38.2,6.5,26,True,False,False,False,False,True,False,False
45.7,44.4,12.666,37,False,False,False,False,False,True,False,False
40.1,39.6,5.0,24,False,False,False,False,False,True,False,False
48.4,42.6,12.0,8,False,False,False,False,False,True,False,False
41.23,36.43,7.88,41,True,False,False,False,False,False,True,False
38.9,37.0,7.0,3,False,False,False,False,False,True,False,False
40.0,40.0,8.286,50,False,False,False,False,False,True,False,False
41.5,39.0,8.87,47,True,False,False,False,False,True,False,False
